,name,uuid,rarity
70979,Yet Another Aether Vortex,87874c83-6b86-5b71-ae64-f02d102bb4db,rare
70980,B-I-N-G-O,5d7b2689-007c-5f3c-9eae-b5d2f10823c4,rare
70984,"Half-Squirrel, Half-",816efcf3-d1f2-524d-a1b5-aefa2654c09b,uncommon
70985,Mother Kangaroo,4b710611-4598-5bee-9499-78cdfb4a15c8,common
70986,Old Fogey,17ccd14d-a756-5f95-a80d-6b423ae525b9,rare
70987,"Pippa, Duchess of Dice",f8a6d3ab-7cd8-5877-85be-cdd6a20b6259,rare
70988,Slaying Mantis,df55aede-0f2c-5ff0-ac6e-91d52cb23a9a,uncommon
70989,Spirit of the Season,a7b21be3-20fa-507b-9743-c61ec81564b4,uncommon
70991,Surgeon General Commander,faf9bb72-f54c-5a66-80dc-e92a82b9184e,mythic
70993,Wild Crocodile,dfe8a94f-0182-5d76-abd8-a89eed68437f,common
70994,Who // What // When // Where // Why,6eba118a-91ac-5734-a776-0fba67684a42,rare
70995,Who // What // When // Where // Why,035da06a-c4fe-54c2-946d-66cd0481fa12,rare
70996,Who // What // When // Where // Why,823b9f86-5d85-55bf-96a3-bab429a852aa,rare
70997,Who // What // When // Where // Why,e1b00e53-7b48-5bc6-842a-66839f08ca7d,rare
70998,Who // What // When // Where // Why,5b138950-4f9a-56e0-a614-5d1627471b4e,rare
71000,Entirely Normal Armchair,9d95e3d3-88ad-5458-977b-32abe0ebb8ba,uncommon
71002,Krark's Other Thumb,6d9047dc-3e2c-56fa-b55d-8091eea05b04,uncommon
71004,Pointy Finger of Doom,0e9565c3-ded7-5fa8-94cc-88f7e609f08a,rare
71007,Sword of Dungeons & Dragons,36b595c1-f6f0-5042-a812-27cfbc50a400,mythic
71008,Water Gun Balloon Game,e8fc008f-3f26-55d5-845a-c6f823d6e724,rare
71009,Underdome,dc0309c2-c4e7-5abc-9cfd-ca0287f73b3d,common
71020,Standard Procedure,f1bcd64f-bc78-5e47-9b21-ca6bc3e91f48,mythic
71021,Aerialephant,3550ba55-cde8-5974-8db1-725c35e36fe9,common
71022,Assembled Ensemble,b3421e63-70cc-5444-918d-fac19f50c6a4,uncommon
71023,Bar Entry,e10470f4-b511-5b67-a426-6b1569586150,common
71024,_____ Bird Gets the Worm,a919f7dd-3486-5f09-9b44-b5a54379042f,common
71025,Clowning Around,6850b21a-cdb7-5ef5-a471-b87a77f44f51,common
71026,Complaints Clerk,40fc8103-5143-5434-a0e8-7ba4d1ced6b2,uncommon
71027,Far Out,010aaf42-d474-5b0c-8902-7767a8dd69f7,mythic
71028,Form of the Approach of the Second Sun,614227a6-39a0-5fa7-badd-50ff7b53bf8d,rare
71029,Get Your Head in the Game,7a74649f-f518-57dc-b73b-a9e1d6105be8,uncommon
71030,Gobsmacked,852b5a6b-cd9a-593f-a668-c8e7d047d9e5,common
71031,A Good Day to Pie,410b7a27-110f-53c3-81bd-5358e7cfc94d,common
71032,Hat Trick,64e959fa-ca41-5549-bf30-45d27fdd642c,common
71033,Impounding Lot-Bot,48911cfb-8743-5aa5-b65c-5a434c469865,common
71034,Jetpack Janitor,cd93e0a8-3aa2-553c-8c9c-ecaee1ce95e2,common
71035,Katerina of Myra's Marvels,ed8b0c8a-92ad-5baf-b88b-1c8837baa6d7,rare
71036,Knight in _____ Armor,04755679-cee3-5adb-9c27-92675e945b67,uncommon
71037,Leading Performance,66b61d03-6df8-57da-9db0-c57c6f4487d9,common
71038,Main Event Horizon,9df4b531-0e21-58a8-ad14-a3ad9a94dbbe,rare
71039,Now You See Me . . .,a6aca6f9-ac7a-540f-a1cb-dc6435154f4c,common
71040,Park Bleater,42940319-7c4f-5c22-8d12-8bc3b52e0ad6,uncommon
71041,Park Re-Entry,17807ed2-b35d-5979-8f56-c0676d25d485,uncommon
71042,Pin Collection,cf022b7d-6b88-5fa2-a506-1fca06dbbbca,uncommon
71043,Ride Guide,ac57aa92-06b4-532e-bc25-44f6ae6f59da,common
71044,Robo-Piñata,44bbd6e4-30d9-5e9c-a8aa-8069d9130ce4,common
71045,Sanguine Sipper,2200a828-2ef1-5452-9246-fc3e716c0ee1,common
71046,"Solaflora, Intergalactic Icon",dc148059-19ae-52af-967d-d97545f83ee3,rare
71047,Starlight Spectacular,ec9d3b45-86f8-5ecb-a885-f6f1ad4259fc,rare
71048,Surprise Party,47e100cb-9a6b-59fd-b018-8200ac61dc1d,rare
71049,Sword-Swallowing Seraph,1533dc94-889d-5715-bfe3-4d37eceebc6a,uncommon
71050,T.A.P.P.E.R.,aa293451-6533-5f51-b894-23fd4223c0e8,common
71051,Trapeze Artist,87a61251-6069-5dd9-be34-2260db24e103,uncommon
71052,Animate Object,bc205d7d-1fe2-54cd-9ed6-6b4affb2e975,uncommon
71053,Astroquarium,fd6ccb9a-813f-5575-a732-2f139e89aa9c,uncommon
71054,Baaallerina,3234f7d6-e163-518c-a9e7-67340cc29ef5,uncommon
71055,Bag Check,60e7c3a1-fa46-5b86-816d-b7098968ff89,common
71056,Bamboozling Beeble,1afb572f-b28f-5c28-8051-998859e9170d,common
71057,Bioluminary,4f8bbb5c-b19a-5d72-bb0f-0c8275347801,uncommon
71058,Blufferfish,4d8502fc-41f6-5016-bb76-b31a8c1a412f,common
71059,Boing!,3eb78409-5a2e-5ce0-b91d-7e52883ff5cf,common
71060,Busted!,2eadd5ad-3791-5268-a5dd-278e234e869e,uncommon
71061,Command Performance,af8effe6-fd0e-591d-894e-bc7c96f0f087,common
71062,Croakid Amphibonaut,2163d995-017d-5f3a-8bbd-f463a7537bf9,common
71063,"Decisions, Decisions",50964302-8f53-523d-9209-dcbe08058890,common
71064,Exchange of Words,da0d5876-9c0d-5e46-8f29-321f006bf442,rare
71065,Fluros of Myra's Marvels,2f38f665-b018-55d7-9968-b61122c2f749,rare
71066,Focused Funambulist,49f39c5a-7ac1-50bc-acba-fe448931b46f,common
71067,Glitterflitter,5880d58d-db5f-5b3c-936b-d9d60877bf9a,common
71068,How Is This a Par Three?!,f64812bf-fe37-5031-911e-006fb44189ae,rare
71069,Make a _____ Splash,e486d4d0-e66f-5e1b-8ee4-76d5e1b8c982,uncommon
71070,Mobile Clone,d0456cb1-7118-5b3d-9b6b-b08fd285b88a,rare
71071,Monitor Monitor,09e173b5-4e1c-5dfd-a3c1-ba86b7b0c412,uncommon
71072,Motion Sickness,ccf4948b-8623-5908-b703-e0515a1b2688,common
71073,Octo Opus,25fdda67-861a-557a-85b7-0e50f7fca581,uncommon
71074,Phone a Friend,30c79851-753c-5865-9583-6a74de69f16f,mythic
71075,Plate Spinning,dba17347-1500-5e99-b814-87b65ddcd3a3,mythic
71076,Prize Wall,8a0bab82-5e06-5a44-a84e-c8fdccecc399,common
71077,Seasoned Buttoneer,0e68e360-2c80-5387-9797-3ca6fe3d3522,common
71078,Super-Duper Lost,2a353a31-523b-54bc-b70a-76a2eb804b2f,common
71079,Treacherous Trapezist,8509bd35-99d6-5d16-8f61-6db10519dbbd,rare
71080,_____ _____ _____ Trespasser,b19b4372-736d-5f27-9bdf-122977c6c5a2,uncommon
71081,Unlawful Entry,f0da1cd3-7601-56ba-86b4-b14dacf6057c,common
71082,Vedalken Squirrel-Whacker,d4f547c7-a7d4-5f97-8e7b-9e8c1d30924a,rare
71083,Wizards of the _____,67d49392-426f-526d-a294-99e9b9a9887b,common
71084,Animate Graveyard,1716cd04-e660-5de9-bb7f-cfdce17e9b47,rare
71085,Attempted Murder,fb70000e-2b0e-5d93-bd78-b9dacae67b0a,uncommon
71086,Black Hole,841c9620-f9c3-5511-a13a-1effb040cb8c,rare
71087,Carnival Carnivore,e9cef9eb-dc21-5065-a811-ca534c8a5143,common
71088,Deadbeat Attendant,7b48a425-1eea-579d-84b3-72e34b90067f,common
71089,Discourtesy Clerk,799302a9-ff50-5631-97db-b0bb287c5e4e,uncommon
71090,Disemvowel,046d1a6e-2e7d-5e97-95d2-728e521141df,common
71091,Dissatisfied Customer,0c16b404-8032-5292-a046-d1555ff5f4cf,common
71092,Down for Repairs,0e936c9e-82af-59bd-8107-ee59b9f70fcf,common
71093,Exit Through the Grift Shop,fd3001f0-efb3-56f6-977e-f7822165bfe4,mythic
71094,Gray Merchant of Alphabet,698369c8-ecf3-51d0-af7f-4b04f25c9f7c,uncommon
71095,Haberthrasher,eb55ed1a-341c-594b-859b-74c195efd992,uncommon
71096,Knife and Death,9d80181f-e1a7-5c12-a950-3f9d4dc1cf03,rare
71097,Last Voyage of the _____,84765d33-4468-5d52-ae4a-307f62737e80,uncommon
71098,"""Lifetime"" Pass Holder",45080400-cacf-5ae0-a069-4c4e7a1eeafe,rare
71099,Line Cutter,3fdd8ae2-023d-5e1c-9aab-5521735fb86b,common
71100,Night Shift of the Living Dead,66aaea5d-dfdf-5872-9fd0-c70d134b55a2,uncommon
71101,Nocturno of Myra's Marvels,dc2645f8-31f2-5396-a3ef-d720393c27e2,rare
71102,Photo Op,36d1fe5f-94de-5081-9624-8704042b53c9,mythic
71103,Questionable Cuisine,21bd4331-b49e-5782-b85c-248872ca1182,common
71104,Quick Fixer,5a232b48-ebfc-5219-bf4d-e78a26cbb0cd,uncommon
71105,Rat in the Hat,8db18424-b8b3-55c4-bb5a-291fcee41282,common
71106,A Real Handful,99ed7914-775c-5ad6-a87e-a622cb1b320d,uncommon
71107,Saw in Half,79833cec-eeb0-546a-abd3-3e33413800bc,rare
71108,Scampire,e226b6f5-6319-5df3-af1e-672db3d30c9e,uncommon
71109,Scared Stiff,f5c82f29-e7ac-5256-ad8a-7f097d345524,common
71110,Scooch,befe1198-35d3-5c94-a4b1-49a4b8869a20,common
71111,Six-Sided Die,acccc971-d158-596e-aff3-1c4ea82b70c8,common
71112,Soul Swindler,0005fe8b-170d-5381-baaf-3d6bd58042f8,common
71113,Step Right Up,9344f47d-b912-5c61-8a83-0022a0ee6121,common
71114,Wolf in _____ Clothing,5e5afbea-e855-5504-a824-441af557e2ff,common
71115,Xenosquirrels,a4c8e8be-33fa-5ef2-9f74-e58679a07f5f,common
71116,Aardwolf's Advantage,98cb2d85-6133-5780-ab3e-e2353b980da7,common
71117,Amped Up,9c56d5bb-fde4-5486-865c-3df6f1d81f1b,common
71118,Art Appreciation,d2801d98-cc43-5ce7-a921-dd9ecd60ac51,common
71119,_____ Balls of Fire,ad17c807-d5d9-5377-88ac-229bab2abc8c,uncommon
71120,Big Winner,c538171e-c8f0-513c-ae97-33d734fb603b,common
71121,Carnival Barker,17b9bdc9-ff74-5109-aeed-a0b728227d63,rare
71122,Circuits Act,4c9cd78b-257e-56cb-a9cd-8e95ba47c2a6,common
71123,Devil K. Nevil,d1d1df68-eae4-5701-a2c2-9fdff7e21860,rare
71124,Don't Try This at Home,cc8b4ad6-a9df-5150-92d2-1f883afebeb5,rare
71125,Eelectrocute,7958b797-2eb7-5872-9c77-3053f068225a,common
71126,_____ Goblin,2149c489-5ddc-5aeb-bda6-b53c24e4562c,common
71127,Goblin Airbrusher,22718764-ec13-50f4-b019-aaf94df0ee0f,uncommon
71128,Goblin Blastronauts,a5c0136c-1f93-50b4-99d0-0170938ece07,uncommon
71129,Goblin Cruciverbalist,b8369e15-cd47-56f6-a6af-508b22dcab61,rare
71130,Goblin Girder Gang,1c566088-6d40-5e0a-93cb-30200ec633a5,uncommon
71131,Ignacio of Myra's Marvels,1fe57a4e-0f93-5dea-83d0-c3c33558bf6b,rare
71132,Juggletron,73ad2c9d-d56b-569a-a206-f670ca6d2846,uncommon
71133,Minotaur de Force,b1f2b6e5-6a24-5bd3-a88f-dba1e1bdbcdc,common
71134,Non-Human Cannonball,2ddd44cc-66f6-5ff2-a400-9711f69a9709,common
71135,Omniclown Colossus // Pie-roclasm,fc67e003-fae4-5b85-9ffc-69190efb5c81,rare
71136,Omniclown Colossus // Pie-roclasm,1b032576-c900-5132-b9a2-c8a6c09b5e43,rare
71137,One-Clown Band,33bab751-55e2-527e-8fe3-465771a0641d,common
71138,Opening Ceremony,d72b09c5-7683-5ed7-b4bf-c730c500fc91,mythic
71139,Priority Boarding,aed8fe33-181e-5d35-9869-5a4e114bb133,uncommon
71140,Proficient Pyrodancer,ee781801-d76d-5aad-a32c-30a4ec308e95,uncommon
71141,Rad Rascal,f19f246b-2c59-5504-b3ca-f1961b3ac89b,common
71142,Rock Star,1fa705f7-0cc2-5df2-b038-fa86f46a7770,common
71143,Slight Malfunction,c247681c-7cc1-51aa-a8e4-bdcc166b4a44,common
71144,Ticking Mime Bomb,ec76f3dc-e73d-53b7-843d-8eeb8605b26c,uncommon
71145,Trigger Happy,7dd133c6-9dfb-5676-8f75-dbe63cdea545,uncommon
71146,"Vorthos, Steward of Myth",8070623c-6079-5985-a951-000c9a7cb241,mythic
71147,Wee Champion,174fef55-6406-52df-88e9-4ad48a90a563,common
71148,Well Done,71cd8dc7-011a-5a99-96d8-6afa20498d9e,common
71149,Alpha Guard,501fdd3b-98c5-56bf-8ded-666a2928802c,common
71150,Atomwheel Acrobats,017c5c8d-7481-5819-8fbc-6b049008c448,common
71151,Blorbian Buddy,b6027e03-b09e-54be-a70d-6b9b9db21e08,common
71152,Centaur of Attention,8c869c02-eb1c-5af1-bfa2-74ca8066ead4,rare
71153,Chicken Troupe,1d29926e-d8a0-55d1-8628-96648271daeb,common
71154,Clandestine Chameleon,e3b2d231-0f49-5353-8f40-85388e54ebbc,uncommon
71155,Coming Attraction,1ae02284-ebbd-59e1-9d02-b82c967f3bc6,common
71156,Done for the Day,20e39b5e-4d46-5c45-8032-3b4f6edaa5ba,uncommon
71157,Embiggen,131d2bb8-f0fe-5d53-9927-28419f767ab6,common
71158,Fight the _____ Fight,fe7f1ac6-7ad2-50fe-ae82-02535983d2c6,uncommon
71159,Finishing Move,c4451d8c-f954-5f2a-b6e3-0f684f991a49,common
71160,Grabby Tabby,36251069-e2e2-521d-b180-f2d45f842b0d,common
71161,Hardy of Myra's Marvels,ffc6c69e-cb16-5bda-b806-8399b5c19ffe,rare
71162,Icing Manipulator,8ae6c9ec-5e9f-5339-8728-dd3dec25af68,uncommon
71163,An Incident Has Occurred,33a6fb25-6783-580f-a590-225e91d0bac0,common
71164,"Jermane, Pride of the Circus",4c8d5dc8-0638-5d1a-8534-fe51bbc0d750,rare
71165,Killer Cosplay,1679a94b-fae5-5d55-b95b-27381304ba0d,mythic
71166,Lineprancers,6c625c6d-6a31-51db-8467-b3b80f01ee40,uncommon
71167,Mistakes Were Made,457f2652-0563-58cc-9fd3-fcd857b5fbf1,common
71168,_____-o-saurus,5c13469e-09fc-5220-bbf4-c5e97969c5ab,common
71169,Pair o' Dice Lost,909602a5-f336-5afe-a85d-a46b88698687,uncommon
71170,Petting Zookeeper,c140c331-0cb7-5517-98ba-6ab71e367bd1,common
71171,Pie-Eating Contest,c0acfd21-0ec0-51f0-8930-4165601a548d,uncommon
71172,Plot Armor,08aab601-961f-5ba3-a382-5eca12296cfb,common
71173,Resolute Veggiesaur,e6b11987-382d-5984-9c1c-4d1d984eb777,uncommon
71174,Sole Performer,fec1abfa-93ee-55cb-8483-0d5939876411,rare
71175,Spelling Bee,2ed1684d-9bcc-5974-90c1-4857f40e311f,rare
71176,Squirrel Squatters,0c5c324d-f5c9-553a-8710-e547af4b6f79,uncommon
71177,Stiltstrider,d204880a-c468-5656-a808-4e71eaa4bb79,common
71178,Tchotchke Elemental,656d7f3f-3583-51ef-b8a3-043a676ec5f5,rare
71179,Tug of War,c53df4b5-2efb-5d2c-9960-71cb696e419f,mythic
71180,Vegetation Abomination,ed41c6a5-32c5-5aa8-80b6-de1d6fbbe895,common
71181,Ambassador Blorpityblorpboop,3b5709b6-f83e-5108-a32c-5fce6cbfe591,uncommon
71182,Angelic Harold,94e50d17-6109-50b6-9db2-9904891dd6f1,uncommon
71183,"""Brims"" Barone, Midway Mobster",9551b2bb-e58f-5b0e-b052-63a64f4263aa,uncommon
71184,Captain Rex Nebula,b524f7d4-6db3-5547-997d-1e3ac8bf413e,rare
71185,"Claire D'Loon, Joy Sculptor",14e2b540-0a24-509f-8abc-8d3468de5920,rare
71186,"Comet, Stellar Pup",61ec1a4c-6b0f-51fc-b01d-557eac0d69b4,mythic
71187,"Dee Kay, Finder of the Lost",89dade5c-73c7-57ef-a54a-e9b027674256,uncommon
71188,Grand Marshal Macie,ed04d25b-43be-512d-920b-b807adba68fc,mythic
71189,It Came from Planet Glurg,88689b73-0063-541a-8ef9-f18662796523,mythic
71190,"Lila, Hospitality Hostess",a043db54-4f32-5bfe-bfbd-8698d24c4ccd,mythic
71191,Magar of the Magic Strings,8e9241da-e406-569c-9244-bc2554b8eb82,mythic
71192,"Meet and Greet ""Sisay""",bc04dea7-8cd0-53d5-ab2e-cfb577d00ffe,rare
71193,"Monoxa, Midway Manager",35c8df48-7d48-5d77-8f59-ebcfb92aa9b1,uncommon
71194,The Most Dangerous Gamer,83501f61-e0e6-5c6c-a0ce-8332dbb2810a,rare
71195,Myra the Magnificent,3fbe2dee-27dd-5c53-8ec9-8903da5d9fe2,mythic
71196,"Pietra, Crafter of Clowns",59a3f406-c3f3-5000-8865-265dc583a922,uncommon
71197,"Roxi, Publicist to the Stars",bcbbd0c1-dc44-520c-a977-51e40319a577,uncommon
71198,Space Beleren,c739441d-479d-554f-a215-ae5c52f91285,mythic
71199,The Space Family Goblinson,923b092f-13a0-557b-a253-626921cde862,uncommon
71200,"Spinnerette, Arachnobat",a0002a16-a233-532a-a15d-5567b7db6fdb,uncommon
71201,"Truss, Chief Engineer",46e0434c-0f6e-5857-bf4f-e51f8ccf4a8b,rare
71202,Tusk and Whiskers,4d3a781a-4dbf-5ac1-a6df-a0fde2317923,uncommon
71203,Autograph Book,56aad74f-2df6-5a89-8c2c-c732db25f790,uncommon
71204,Blue Ribbon,3bf6015d-785a-5465-b7f9-b9678e1a3b42,rare
71205,Celebr-8000,a4bdf296-541a-5c9c-88bf-f748c3a161d6,rare
71206,Clown Car,8d4c3e95-957b-543e-a7f9-5c8822539be8,rare
71207,"D00-DL, Caricaturist",865b60bf-be0a-5547-967b-a756bb2345b4,rare
71208,Draconian Gate-Bot,f184b4a3-1b46-51c1-b95e-f89f52062c3b,common
71209,Greatest Show in the Multiverse,9b129c7f-82eb-5e9e-9265-e4a9cf8d1989,mythic
71210,Park Map,51e2eb66-504a-5f13-96ac-1a659f81bb13,common
71211,_____ _____ Rocketship,e19a5f35-6104-53f6-8d11-ddabbaf47cae,uncommon
71212,Souvenir T-Shirt,2373c2da-2ac0-56fe-abeb-03f7a0bb4a0f,rare
71213,Strength-Testing Hammer,162b2bcb-0d62-5250-a02e-4cb1fea81dc9,uncommon
71214,Ticket Turbotubes,81be2535-ab40-56f4-a0ca-682d845614b9,common
71215,Ticketomaton,fd3d60f6-3795-5b50-8ded-19a088f7daeb,common
71216,Wicker Picker,74563ac6-2a0c-56ee-9e07-6579f7c7e638,uncommon
71217,The Big Top,181276bc-57d5-52dc-bd15-172d53fe3bad,uncommon
71218,Nearby Planet,a8312c09-290f-5e07-9219-04a1fbc2a108,common
71219,Urza's Fun House,5d646a97-f63e-5573-b5ca-a7ce9b1d2f83,rare
71220,Balloon Stand,2ec0d664-e1f7-5a49-a76d-93ba96dc3414,uncommon
71224,Bounce Chamber,7ae44751-89eb-52d6-8a3e-c1622601e47c,uncommon
71228,Bumper Cars,5a2b4057-bf9b-5598-ba95-f7beda0bcfe3,uncommon
71234,Centrifuge,fb0955d8-e21b-5b5f-8e78-06e9de258e1e,rare
71236,Clown Extruder,6d4afa3b-1a98-5f40-bf66-b3cda32d0c2f,common
71240,Concession Stand,83045a4c-76df-585e-9103-add474594f54,uncommon
71244,Costume Shop,16a26793-623d-5ad8-ac1a-668433e4e0dc,common
71250,Cover the Spot,856e40e1-798c-5208-8e2e-3e93625add8f,common
71254,Dart Throw,224a2af2-aea7-5e34-a7fa-78a942fa79ea,common
71258,Drop Tower,f2f120c0-af49-5fe1-8277-4ad1230c2029,common
71264,Ferris Wheel,6cb33b2c-793c-549d-9ef6-fb3db3c74935,rare
71265,Foam Weapons Kiosk,aa64e910-4054-5cc8-ab75-da887cc5c078,common
71269,Fortune Teller,16eb73fe-58bb-5b18-a398-0032c295c8bd,common
71275,Gallery of Legends,9b65868e-db7d-5666-97e4-a414691db4f2,rare
71277,Gift Shop,bc0ba63e-d5a9-5678-ab4c-a6cc1de79289,rare
71279,Guess Your Fate,bc703cc3-9908-575e-8278-904b1f7343d7,uncommon
71283,Hall of Mirrors,bcd4142e-8ba4-561b-83dc-3a85560d5923,rare
71285,Haunted House,33195709-1778-5b09-baee-e77804063d09,rare
71287,Information Booth,0def53d4-b985-5b7b-8ba1-4941eaf78fdf,uncommon
71291,Kiddie Coaster,1dd8501e-6284-56ef-94b8-a0eae3e78b96,common
71297,Log Flume,83aac216-2240-58fe-b260-0ca155451e8a,rare
71299,Memory Test,9d7c7012-4c99-5960-972c-0d5f302088be,rare
71301,Merry-Go-Round,e9748ccc-1be2-58c1-a8f6-da48cfa2f5d7,rare
71303,Pick-a-Beeble,a44f55e6-b355-586f-ace5-1975fa7cb5c4,common
71309,Push Your Luck,5d0ec2a8-3eb9-5219-a6df-86864b4c6aec,rare
71311,Roller Coaster,2b979faa-ee43-5557-8e67-bebb94767086,uncommon
71315,Scavenger Hunt,c162e47b-7a2e-5f93-9efe-382216e07a47,uncommon
71316,Scavenger Hunt,7b8b533d-22d4-51a2-9765-cda7c7a8e348,uncommon
71317,Scavenger Hunt,22a8be36-e6a8-5c99-9480-eae00caf7971,uncommon
71318,Scavenger Hunt,d1b8ae8a-7ead-5dd2-9035-b8439596a2a6,uncommon
71319,Scavenger Hunt,ae60f689-d4b5-54ed-9212-0d4319393ed3,uncommon
71320,Scavenger Hunt,1f889edd-6cec-51bd-a391-43e73ea51fc3,uncommon
71321,Spinny Ride,172b4299-0dfb-5c0a-a3c6-cf930cd7ad63,common
71327,Squirrel Stack,0cedb0b4-dc5d-546f-9b41-f9f22e88edac,uncommon
71333,Storybook Ride,5708bba7-499b-502b-bbb3-1efafa55e820,rare
71335,The Superlatorium,c45015b0-c454-59e1-8a4d-72e450ff782c,uncommon
71336,The Superlatorium,b7fed820-e91c-5fb1-b05d-9f3e2d58e55a,uncommon
71337,The Superlatorium,737ebc52-5254-5347-b642-e3d9d99c0985,uncommon
71338,The Superlatorium,7644248f-e034-51eb-9ff7-09143c3e4ab7,uncommon
71339,The Superlatorium,fea3ff94-81cb-502d-b4fe-b3ac68d513a3,uncommon
71340,The Superlatorium,3c0d032d-2419-54da-b5b1-fb41765e07f0,uncommon
71341,Swinging Ship,d49f5c18-29eb-51d6-ab39-f03d40f1cd48,rare
71343,Trash Bin,567e8cd7-d565-5751-836d-73ab9ec5e564,uncommon
71347,Trivia Contest,a7331c28-312c-58db-a19d-7c93ee65a198,uncommon
71348,Trivia Contest,8ee08441-de0e-5f99-857d-e1f67bb9e24e,uncommon
71349,Trivia Contest,5f2e36c5-f263-56a4-90cb-92ac11727677,uncommon
71350,Trivia Contest,78729f10-9d52-5a4c-b5c7-ad1eaa34aa52,uncommon
71351,Trivia Contest,dc124f98-9a17-5470-961e-1c1450bae776,uncommon
71352,Trivia Contest,1bf7cc09-7e22-5fd0-b7be-64d528427930,uncommon
71353,Tunnel of Love,a39390f6-dcc6-5479-8350-2ae08499cb1b,rare
71660,Atinlay Igpay,554eefda-6c6f-5ad4-9007-cd102ce74c65,uncommon
71663,Bosom Buddy,adb9e553-de2c-5a80-9960-72b8c147c5ee,uncommon
71664,Cardpecker,85253fe3-1543-5bcf-b997-b151ebcc19df,common
71666,Cheap Ass,1a24d642-1fd8-5a04-a91f-49f37e6341b6,common
71667,Circle of Protection: Art,3ec510aa-e378-5256-9eb2-081f70e2ab5c,common
71668,Collector Protector,67bee778-91ce-5744-98b8-cacaa427144a,rare
71669,Drawn Together,d35fa7b5-5779-5c37-ac82-010fee4eabf5,rare
71672,Erase (Not the Urza's Legacy One),c98bf90b-e3b8-5a16-a797-73391ca6e4d6,common
71673,Fascist Art Director,9fa2ce28-ac2d-5c19-9c51-544c74ef8249,common
71674,"First Come, First Served",49b1a86c-d918-5cbb-99e6-aad5ec3c4115,uncommon
71676,Head to Head,8d464e9a-7e15-5119-b1bd-3d26408ae177,uncommon
71677,Ladies' Knight,3564dd96-651d-5c4a-836a-80ba477392e1,uncommon
71678,Little Girl,07c3fd84-835e-5423-91d9-cea624914bd6,common
71680,Man of Measure,65b12a17-d12e-545b-8127-0742a69cb864,common
71681,Save Life,8f9c24a0-71ea-593d-ac6d-d59e5cd4a0f3,uncommon
71682,Standing Army,7a173e9b-6866-543d-b699-804a25cb6185,common
71685,Wordmail,ad2111fc-ab40-51ce-914f-ebc2037f1785,common
71686,_____,26ff1d87-2638-5eff-90d6-3a7f46c64104,uncommon
71687,Ambiguity,c007ca64-8d5c-5896-8979-757d511efdf4,rare
71688,Artful Looter,3be6dd71-e336-530b-97d0-09b4a7087993,common
71690,Brushstroke Paintermage,2bcc40fd-90bb-5c97-934a-dfb183b584aa,common
71691,Bursting Beebles,4daeb65d-5db6-5569-b583-cf03d283a860,common
71694,Double Header,d3b0603d-8754-52e0-8073-9c8c19ae1573,common
71695,Flaccify,4b74400c-d115-5f39-b4ec-8c183fbb1800,common
71696,Framed!,efceb742-ec4b-5a32-8119-0741f0da3fa7,common
71697,Greater Morphling,804bba8a-8977-586d-bb02-d8c9d906a372,rare
71700,Loose Lips,947fd259-f614-561f-b804-4edfb28fb9fa,common
71701,Magical Hacker,0e4187ea-d33e-5c02-b80e-d07b86aeab02,uncommon
71702,Mise,fa9a2a88-26d8-5ef1-811d-7750b2cf141b,uncommon
71703,Moniker Mage,37d2f0bb-30b7-50d5-933f-9d2790f4e70d,common
71704,Mouth to Mouth,0d66dcad-93dd-5ebf-9b31-0bf6c818b32e,uncommon
71705,Now I Know My ABC's,7e7eed44-a71d-5793-aa27-2b2cec44e3e6,rare
71706,Number Crunch,7dc969b0-e98d-599a-84e4-9f362fdc0431,common
71707,Question Elemental?,a6fde033-e523-5b53-949c-b65330d9a17f,uncommon
71711,Smart Ass,1ee7e64c-2286-53a7-bada-882fb6625816,common
71712,Spell Counter,84b26f71-9a6c-5dcb-9156-ad937a2c6f41,uncommon
71713,Topsy Turvy,796d0cc7-0a15-586f-8991-70f127c91c9f,rare
71714,Aesthetic Consultation,f6c59f6c-e339-5b96-bd21-5165c7af6996,rare
71716,Bad Ass,8f8877be-d091-59e9-9a80-dd286dd8d249,common
71718,Bloodletter,ac49d5ac-a6f1-55c3-85b7-a50a28bc7439,common
71722,Eye to Eye,0d069999-b557-5825-a7ce-d9ab49ace9ee,uncommon
71723,The Fallen Apart,ba1a92b3-9469-5537-a0cb-b2dcc1e2bad0,common
71724,Farewell to Arms,30cf8e74-542f-55cf-9ac3-93dbf4a98ccf,common
71727,Kill! Destroy!,19fcfece-84d4-557b-af79-882a839ed42a,uncommon
71728,Mother of Goons,1ee1a3ba-3d5b-5d1d-90fd-a9fb38cc7c32,common
71729,Necro-Impotence,c6d1fec2-4c34-5649-9c9a-44c7b18f109f,rare
71730,Persecute Artist,d3bf7199-c41b-5734-9e6e-da97cb765a5a,uncommon
71731,Phyrexian Librarian,496e4bba-7a8b-5cbe-850e-000ece9457e5,uncommon
71732,Stop That,9ab8c558-1d79-5cf8-8af4-2834a67b1d91,common
71733,Tainted Monkey,1d13662c-0644-5a9f-a627-201787f14b9c,common
71734,Vile Bile,32f6b2ba-fb0f-5756-acf0-d2b9d70b4f7c,common
71735,Wet Willie of the Damned,7bf84120-1695-5d1d-b2f2-f8b46d964b1a,common
71736,When Fluffy Bunnies Attack,0c2ae7ad-2b55-57fa-93e2-3ee03522aec5,common
71738,Working Stiff,7d5f49fe-d272-512e-aaeb-a5c4a19e791b,uncommon
